character,movie,mbti,href,year,notes,id
Gabrielle Colette,colette,ENFP,https://www.personality-database.com/profile/346419/gabrielle-colette-colette-2018-mbti-personality-type,2018.0,,5437928.0
Sido,colette,ENTJ,https://www.personality-database.com/profile/346947/sido-colette-2018-mbti-personality-type,2018.0,,5437928.0
"Henry ""Willy"" Gauthier-Villars",colette,ESTP,https://www.personality-database.com/profile/346420/henry-willy-gauthiervillars-colette-2018-mbti-personality-type,2018.0,,5437928.0
"Mathilde ""Missy"" de Morny",colette,INFJ,https://www.personality-database.com/profile/346946/mathilde-missy-de-morny-colette-2018-mbti-personality-type,2018.0,,5437928.0
Georgie Raoul-Duval,colette,ISFP,https://www.personality-database.com/profile/346421/georgie-raoulduval-colette-2018-mbti-personality-type,2018.0,,5437928.0
Flick,a christmas story,ENFP,https://www.personality-database.com/profile/241953/flick-a-christmas-story-1983-mbti-personality-type,1983.0,,85334.0
The lamp,a christmas story,ESFP,https://www.personality-database.com/profile/1409586/the-lamp-a-christmas-story-1983-mbti-personality-type,1983.0,,85334.0
The Old Man,a christmas story,ESTJ,https://www.personality-database.com/profile/69152/the-old-man-a-christmas-story-1983-mbti-personality-type,1983.0,,85334.0
Schwartz,a christmas story,ESTP,https://www.personality-database.com/profile/241954/schwartz-a-christmas-story-1983-mbti-personality-type,1983.0,,85334.0
Scut Farkus,a christmas story,ESTP,https://www.personality-database.com/profile/241955/scut-farkus-a-christmas-story-1983-mbti-personality-type,1983.0,,85334.0
Randy Parker,a christmas story,INFP,https://www.personality-database.com/profile/76868/randy-parker-a-christmas-story-1983-mbti-personality-type,1983.0,,85334.0
Ralphie Parker,a christmas story,INTJ,https://www.personality-database.com/profile/13684/ralphie-parker-a-christmas-story-1983-mbti-personality-type,1983.0,,85334.0
Mrs. Parker,a christmas story,ISFJ,https://www.personality-database.com/profile/235793/mrs-parker-a-christmas-story-1983-mbti-personality-type,1983.0,,85334.0
Mrs. Shields,a christmas story,ISTJ,https://www.personality-database.com/profile/235794/mrs-shields-a-christmas-story-1983-mbti-personality-type,1983.0,,85334.0
Ryan Cooper,promising young woman,ENFP,https://www.personality-database.com/profile/238022/ryan-cooper-promising-young-woman-2020-mbti-personality-type,2020.0,,9620292.0
Gail,promising young woman,ENTP,https://www.personality-database.com/profile/254849/gail-promising-young-woman-2020-mbti-personality-type,2020.0,,9620292.0
Susan Thomas,promising young woman,ESFJ,https://www.personality-database.com/profile/274052/susan-thomas-promising-young-woman-2020-mbti-personality-type,2020.0,,9620292.0
Madison McPhee,promising young woman,ESFJ,https://www.personality-database.com/profile/248554/madison-mcphee-promising-young-woman-2020-mbti-personality-type,2020.0,,9620292.0
Alexander “Al” Monroe,promising young woman,ESFP,https://www.personality-database.com/profile/266143/alexander-al-monroe-promising-young-woman-2020-mbti-personality-type,2020.0,,9620292.0
Jordan Green,promising young woman,ESTJ,https://www.personality-database.com/profile/266139/jordan-green-promising-young-woman-2020-mbti-personality-type,2020.0,,9620292.0
Paul,promising young woman,ESTP,https://www.personality-database.com/profile/339037/paul-promising-young-woman-2020-mbti-personality-type,2020.0,,9620292.0
Joe Macklemore III,promising young woman,ESTP,https://www.personality-database.com/profile/274044/joe-macklemore-iii-promising-young-woman-2020-mbti-personality-type,2020.0,,9620292.0
Cassandra “Cassie” Thomas,promising young woman,INTJ,https://www.personality-database.com/profile/238021/cassandra-cassie-thomas-promising-young-woman-2020-mbti-personality-type,2020.0,,9620292.0
Jim,promising young woman,ISFJ,https://www.personality-database.com/profile/339038/jim-promising-young-woman-2020-mbti-personality-type,2020.0,,9620292.0
Jerry,promising young woman,ISFJ,https://www.personality-database.com/profile/339034/jerry-promising-young-woman-2020-mbti-personality-type,2020.0,,9620292.0
Stanley Thomas,promising young woman,ISFJ,https://www.personality-database.com/profile/274049/stanley-thomas-promising-young-woman-2020-mbti-personality-type,2020.0,,9620292.0
Neil,promising young woman,ISFP,https://www.personality-database.com/profile/339035/neil-promising-young-woman-2020-mbti-personality-type,2020.0,,9620292.0
Dean Elizabeth Walker,promising young woman,ISTJ,https://www.personality-database.com/profile/339036/dean-elizabeth-walker-promising-young-woman-2020-mbti-personality-type,2020.0,,9620292.0
Ramone,the proposal,ENFP,https://www.personality-database.com/profile/198920/ramone-the-proposal-2009-mbti-personality-type,2009.0,,1041829.0
Grandma Annie,the proposal,ENFP,https://www.personality-database.com/profile/198917/grandma-annie-the-proposal-2009-mbti-personality-type,2009.0,,1041829.0
Margaret Tate,the proposal,ENTJ,https://www.personality-database.com/profile/30767/margaret-tate-the-proposal-2009-mbti-personality-type,2009.0,,1041829.0
Grace Paxton,the proposal,ESFJ,https://www.personality-database.com/profile/198918/grace-paxton-the-proposal-2009-mbti-personality-type,2009.0,,1041829.0
Andrew Paxton,the proposal,INFJ,https://www.personality-database.com/profile/30768/andrew-paxton-the-proposal-2009-mbti-personality-type,2009.0,,1041829.0
Mr. Gilbertson,the proposal,INTJ,https://www.personality-database.com/profile/198923/mr-gilbertson-the-proposal-2009-mbti-personality-type,2009.0,,1041829.0
Gertrude,the proposal,ISFJ,https://www.personality-database.com/profile/198919/gertrude-the-proposal-2009-mbti-personality-type,2009.0,,1041829.0
Joe Paxton,the proposal,ISTJ,https://www.personality-database.com/profile/198921/joe-paxton-the-proposal-2009-mbti-personality-type,2009.0,,1041829.0
Reggie Lampert,charade,ENFP,https://www.personality-database.com/profile/147138/reggie-lampert-charade-1963-mbti-personality-type,1963.0,,56923.0
Hamilton Bartholomew/Carson Dyle,charade,ENTJ,https://www.personality-database.com/profile/147141/hamilton-bartholomewcarson-dyle-charade-1963-mbti-personality-type,1963.0,,56923.0
Peter Joshua,charade,ENTP,https://www.personality-database.com/profile/147139/peter-joshua-charade-1963-mbti-personality-type,1963.0,,56923.0
Herman Scobie,charade,ISTJ,https://www.personality-database.com/profile/147143/herman-scobie-charade-1963-mbti-personality-type,1963.0,,56923.0
Tex Panthollow,charade,ESTP,https://www.personality-database.com/profile/147142/tex-panthollow-charade-1963-mbti-personality-type,1963.0,,56923.0
Lily,legend,ENFP,https://www.personality-database.com/profile/124503/lily-legend-1985-mbti-personality-type,1985.0,,89469.0
Gump,legend,ENTP,https://www.personality-database.com/profile/158738/gump-legend-1985-mbti-personality-type,1985.0,,89469.0
Darkness,legend,ISFP,https://www.personality-database.com/profile/225599/darkness-legend-1985-mbti-personality-type,1985.0,,89469.0
Jack,legend,ISFP,https://www.personality-database.com/profile/124504/jack-legend-1985-mbti-personality-type,1985.0,,89469.0
Lee Donowitz,true romance,ENFP,https://www.personality-database.com/profile/119409/lee-donowitz-true-romance-1993-mbti-personality-type,1993.0,,108399.0
Dick Ritchie,true romance,ENFP,https://www.personality-database.com/profile/39932/dick-ritchie-true-romance-1993-mbti-personality-type,1993.0,,108399.0
Vincenzo Coccotti,true romance,ENTJ,https://www.personality-database.com/profile/77190/vincenzo-coccotti-true-romance-1993-mbti-personality-type,1993.0,,108399.0
Virgil,true romance,ENTJ,https://www.personality-database.com/profile/119410/virgil-true-romance-1993-mbti-personality-type,1993.0,,108399.0
Clarence Worley,true romance,ENTP,https://www.personality-database.com/profile/39930/clarence-worley-true-romance-1993-mbti-personality-type,1993.0,,108399.0
Nicky Dimes,true romance,ESFP,https://www.personality-database.com/profile/119412/nicky-dimes-true-romance-1993-mbti-personality-type,1993.0,,108399.0
Cody Nicholson,true romance,ESFP,https://www.personality-database.com/profile/119411/cody-nicholson-true-romance-1993-mbti-personality-type,1993.0,,108399.0
Drexl Spivey,true romance,ESTP,https://www.personality-database.com/profile/77189/drexl-spivey-true-romance-1993-mbti-personality-type,1993.0,,108399.0
Clifford Worley,true romance,INTP,https://www.personality-database.com/profile/77191/clifford-worley-true-romance-1993-mbti-personality-type,1993.0,,108399.0
Elliot Blitzer,true romance,ISFJ,https://www.personality-database.com/profile/119408/elliot-blitzer-true-romance-1993-mbti-personality-type,1993.0,,108399.0
Floyd,true romance,ISFP,https://www.personality-database.com/profile/39933/floyd-true-romance-1993-mbti-personality-type,1993.0,,108399.0
Alabama Whitman,true romance,ISFP,https://www.personality-database.com/profile/39931/alabama-whitman-true-romance-1993-mbti-personality-type,1993.0,,108399.0
Erin Brockovich,erin brockovich,ENFP,https://www.personality-database.com/profile/118350/erin-brockovich-erin-brockovich-2000-mbti-personality-type,2000.0,,195685.0
Ed Masry,erin brockovich,ISTJ,https://www.personality-database.com/profile/118364/ed-masry-erin-brockovich-2000-mbti-personality-type,2000.0,,195685.0
George,erin brockovich,ISTP,https://www.personality-database.com/profile/118365/george-erin-brockovich-2000-mbti-personality-type,2000.0,,195685.0
Michael O'Neal,my best friend's wedding,ENFP,https://www.personality-database.com/profile/92229/michael-oneal-my-best-friends-wedding-1997-mbti-personality-type,1997.0,,119738.0
George Downes,my best friend's wedding,ENTP,https://www.personality-database.com/profile/92233/george-downes-my-best-friends-wedding-1997-mbti-personality-type,1997.0,,119738.0
Kimmy Wallace,my best friend's wedding,ESFJ,https://www.personality-database.com/profile/92230/kimmy-wallace-my-best-friends-wedding-1997-mbti-personality-type,1997.0,,119738.0
Julianne Potter,my best friend's wedding,ESTP,https://www.personality-database.com/profile/92228/julianne-potter-my-best-friends-wedding-1997-mbti-personality-type,1997.0,,119738.0
Parry,the fisher king,ENFP,https://www.personality-database.com/profile/91892/parry-the-fisher-king-1991-mbti-personality-type,1991.0,,101889.0
Anne Napolitano,the fisher king,ESTJ,https://www.personality-database.com/profile/91893/anne-napolitano-the-fisher-king-1991-mbti-personality-type,1991.0,,101889.0
Lydia Sinclair,the fisher king,INFP,https://www.personality-database.com/profile/91894/lydia-sinclair-the-fisher-king-1991-mbti-personality-type,1991.0,,101889.0
Carl Spackler,caddyshack,ENFP,https://www.personality-database.com/profile/91502/carl-spackler-caddyshack-1980-mbti-personality-type,1980.0,,80487.0
Al Czervik,caddyshack,ENTP,https://www.personality-database.com/profile/91501/al-czervik-caddyshack-1980-mbti-personality-type,1980.0,,80487.0
Ty Webb,caddyshack,ENTP,https://www.personality-database.com/profile/91497/ty-webb-caddyshack-1980-mbti-personality-type,1980.0,,80487.0
Dr. Beeper,caddyshack,ESFJ,https://www.personality-database.com/profile/91506/dr-beeper-caddyshack-1980-mbti-personality-type,1980.0,,80487.0
Lacey Underall,caddyshack,ESFP,https://www.personality-database.com/profile/91504/lacey-underall-caddyshack-1980-mbti-personality-type,1980.0,,80487.0
Judge Elihu Smails,caddyshack,ESTJ,https://www.personality-database.com/profile/91500/judge-elihu-smails-caddyshack-1980-mbti-personality-type,1980.0,,80487.0
Maggie O'Hooligan,caddyshack,ISFJ,https://www.personality-database.com/profile/91503/maggie-ohooligan-caddyshack-1980-mbti-personality-type,1980.0,,80487.0
Danny Noonan,caddyshack,ISFP,https://www.personality-database.com/profile/91498/danny-noonan-caddyshack-1980-mbti-personality-type,1980.0,,80487.0
Thelma,thelma & louise,ENFP,https://www.personality-database.com/profile/77803/thelma-thelma-louise-1991-mbti-personality-type,1991.0,,103074.0
Louise,thelma & louise,ESTJ,https://www.personality-database.com/profile/77804/louise-thelma-louise-1991-mbti-personality-type,1991.0,,103074.0
J. D.,thelma & louise,ESTP,https://www.personality-database.com/profile/77805/j-d-thelma-louise-1991-mbti-personality-type,1991.0,,103074.0
Davina Vinyard,american history x,ENFP,https://www.personality-database.com/profile/73202/davina-vinyard-american-history-x-1998-mbti-personality-type,1998.0,,120586.0
Derek Vinyard,american history x,ENTJ,https://www.personality-database.com/profile/38083/derek-vinyard-american-history-x-1998-mbti-personality-type,1998.0,,120586.0
Doris Vinyard,american history x,ESFJ,https://www.personality-database.com/profile/38085/doris-vinyard-american-history-x-1998-mbti-personality-type,1998.0,,120586.0
Seth Ryan,american history x,ESFP,https://www.personality-database.com/profile/38086/seth-ryan-american-history-x-1998-mbti-personality-type,1998.0,,120586.0
Lamont,american history x,ESFP,https://www.personality-database.com/profile/110868/lamont-american-history-x-1998-mbti-personality-type,1998.0,,120586.0
Huge Aryan,american history x,ESTP,https://www.personality-database.com/profile/881949/huge-aryan-american-history-x-1998-mbti-personality-type,1998.0,,120586.0
Little Henry,american history x,ISTP,https://www.personality-database.com/profile/881999/little-henry-american-history-x-1998-mbti-personality-type,1998.0,,120586.0
Mitch McCormick,american history x,ESTP,https://www.personality-database.com/profile/881975/mitch-mccormick-american-history-x-1998-mbti-personality-type,1998.0,,120586.0
Stacey,american history x,ESTP,https://www.personality-database.com/profile/38087/stacey-american-history-x-1998-mbti-personality-type,1998.0,,120586.0
Dr. Rob Sweeney,american history x,INFJ,https://www.personality-database.com/profile/38088/dr-rob-sweeney-american-history-x-1998-mbti-personality-type,1998.0,,120586.0
Cameron Alexander,american history x,INTJ,https://www.personality-database.com/profile/140074/cameron-alexander-american-history-x-1998-mbti-personality-type,1998.0,,120586.0
Danny Vinyard,american history x,ISFP,https://www.personality-database.com/profile/38084/danny-vinyard-american-history-x-1998-mbti-personality-type,1998.0,,120586.0
Nauls,the thing,ENFP,https://www.personality-database.com/profile/54714/nauls-the-thing-1982-mbti-personality-type,1982.0,,84787.0
Palmer,the thing,ENTP,https://www.personality-database.com/profile/54715/palmer-the-thing-1982-mbti-personality-type,1982.0,,84787.0
Copper,the thing,ESFJ,https://www.personality-database.com/profile/54720/copper-the-thing-1982-mbti-personality-type,1982.0,,84787.0
Childs,the thing,ESTJ,https://www.personality-database.com/profile/49806/childs-the-thing-1982-mbti-personality-type,1982.0,,84787.0
Fuchs,the thing,INFJ,https://www.personality-database.com/profile/54718/fuchs-the-thing-1982-mbti-personality-type,1982.0,,84787.0
The Thing,the thing,INTJ,https://www.personality-database.com/profile/78300/the-thing-the-thing-1982-mbti-personality-type,1982.0,,84787.0
Blair,the thing,INTP,https://www.personality-database.com/profile/49807/blair-the-thing-1982-mbti-personality-type,1982.0,,84787.0
Vance Norris,the thing,ISFJ,https://www.personality-database.com/profile/54716/vance-norris-the-thing-1982-mbti-personality-type,1982.0,,84787.0
Windows,the thing,ISFP,https://www.personality-database.com/profile/54719/windows-the-thing-1982-mbti-personality-type,1982.0,,84787.0
Clark,the thing,ISFP,https://www.personality-database.com/profile/54713/clark-the-thing-1982-mbti-personality-type,1982.0,,84787.0
M.T. Garry,the thing,ISTJ,https://www.personality-database.com/profile/49808/mt-garry-the-thing-1982-mbti-personality-type,1982.0,,84787.0
R.J. MacReady,the thing,ISTP,https://www.personality-database.com/profile/49805/rj-macready-the-thing-1982-mbti-personality-type,1982.0,,84787.0
George Bennings,the thing,ISTP,https://www.personality-database.com/profile/54717/george-bennings-the-thing-1982-mbti-personality-type,1982.0,,84787.0
"Dame Marjorie ""Maude"" Chardin",harold and maude,ENFP,https://www.personality-database.com/profile/53918/dame-marjorie-maude-chardin-harold-and-maude-1971-mbti-personality-type,1971.0,,67185.0
Mrs. Chasen,harold and maude,ESFJ,https://www.personality-database.com/profile/79496/mrs-chasen-harold-and-maude-1971-mbti-personality-type,1971.0,,67185.0
General Victor Ball,harold and maude,ESTJ,https://www.personality-database.com/profile/79498/general-victor-ball-harold-and-maude-1971-mbti-personality-type,1971.0,,67185.0
Harold Chasen,harold and maude,INFP,https://www.personality-database.com/profile/53917/harold-chasen-harold-and-maude-1971-mbti-personality-type,1971.0,,67185.0
Edgar,frankenweenie,ENFP,https://www.personality-database.com/profile/47721/edgar-frankenweenie-2012-mbti-personality-type,2012.0,,1142977.0
Bob,frankenweenie,ESFP,https://www.personality-database.com/profile/465583/bob-frankenweenie-2012-mbti-personality-type,2012.0,,1142977.0
Sparky,frankenweenie,ESFP,https://www.personality-database.com/profile/236715/sparky-frankenweenie-2012-mbti-personality-type,2012.0,,1142977.0
Gym Teacher,frankenweenie,ESTP,https://www.personality-database.com/profile/586059/gym-teacher-frankenweenie-2012-mbti-personality-type,2012.0,,1142977.0
Elsa van Helsing,frankenweenie,INFP,https://www.personality-database.com/profile/5604/elsa-van-helsing-frankenweenie-2012-mbti-personality-type,2012.0,,1142977.0
Mr. Rzykruski,frankenweenie,INTJ,https://www.personality-database.com/profile/5603/mr-rzykruski-frankenweenie-2012-mbti-personality-type,2012.0,,1142977.0
Toshiaki,frankenweenie,INTJ,https://www.personality-database.com/profile/5605/toshiaki-frankenweenie-2012-mbti-personality-type,2012.0,,1142977.0
Weird Girl,frankenweenie,INTP,https://www.personality-database.com/profile/47722/weird-girl-frankenweenie-2012-mbti-personality-type,2012.0,,1142977.0
Victor Frankenstein,frankenweenie,INTP,https://www.personality-database.com/profile/5600/victor-frankenstein-frankenweenie-2012-mbti-personality-type,2012.0,,1142977.0
Susan Frankenstein,frankenweenie,ISFJ,https://www.personality-database.com/profile/5602/susan-frankenstein-frankenweenie-2012-mbti-personality-type,2012.0,,1142977.0
Nassor,frankenweenie,ISTJ,https://www.personality-database.com/profile/5606/nassor-frankenweenie-2012-mbti-personality-type,2012.0,,1142977.0
Edward Frankenstein,frankenweenie,ISTJ,https://www.personality-database.com/profile/5601/edward-frankenstein-frankenweenie-2012-mbti-personality-type,2012.0,,1142977.0
Annie Hall,annie hall,ENFP,https://www.personality-database.com/profile/46956/annie-hall-annie-hall-1977-mbti-personality-type,1977.0,,75686.0
Rob,annie hall,ESTP,https://www.personality-database.com/profile/46957/rob-annie-hall-1977-mbti-personality-type,1977.0,,75686.0
Alvy Singer,annie hall,INTP,https://www.personality-database.com/profile/46955/alvy-singer-annie-hall-1977-mbti-personality-type,1977.0,,75686.0
Gidget,the secret life of pets,ENFP,https://www.personality-database.com/profile/45288/gidget-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Fred,the secret life of pets,ENFP,https://www.personality-database.com/profile/442148/fred-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Liam,the secret life of pets,ENFP,https://www.personality-database.com/profile/404591/liam-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Sergei,the secret life of pets,ENTJ,https://www.personality-database.com/profile/404594/sergei-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Snowball,the secret life of pets,ENTP,https://www.personality-database.com/profile/45291/snowball-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Chuck,the secret life of pets,ESFJ,https://www.personality-database.com/profile/404592/chuck-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Shep,the secret life of pets,ESFP,https://www.personality-database.com/profile/404595/shep-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Mel,the secret life of pets,ESFP,https://www.personality-database.com/profile/45294/mel-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Norman,the secret life of pets,ESFP,https://www.personality-database.com/profile/45292/norman-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Duke,the secret life of pets,ESFP,https://www.personality-database.com/profile/45290/duke-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Ricky,the secret life of pets,ESTP,https://www.personality-database.com/profile/500794/ricky-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Derick,the secret life of pets,INFP,https://www.personality-database.com/profile/487437/derick-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Tiberius,the secret life of pets,INTJ,https://www.personality-database.com/profile/45293/tiberius-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Chloe,the secret life of pets,INTP,https://www.personality-database.com/profile/45289/chloe-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Katie,the secret life of pets,ISFJ,https://www.personality-database.com/profile/404590/katie-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Hu,the secret life of pets,ISFP,https://www.personality-database.com/profile/45299/hu-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Sweet Pea,the secret life of pets,ISFP,https://www.personality-database.com/profile/45296/sweet-pea-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Pops,the secret life of pets,ISTJ,https://www.personality-database.com/profile/45297/pops-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Max,the secret life of pets,ISTJ,https://www.personality-database.com/profile/45287/max-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Ozone,the secret life of pets,ISTJ,https://www.personality-database.com/profile/487438/ozone-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Nitro,the secret life of pets,ISTP,https://www.personality-database.com/profile/487439/nitro-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Tattooed Pig,the secret life of pets,ISTP,https://www.personality-database.com/profile/442150/tattooed-pig-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Rooster,the secret life of pets,ISTP,https://www.personality-database.com/profile/45298/rooster-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Buddy,the secret life of pets,ISTP,https://www.personality-database.com/profile/45295/buddy-the-secret-life-of-pets-2016-mbti-personality-type,2016.0,,2709768.0
Lelaina Pierce,reality bites,ENFP,https://www.personality-database.com/profile/43232/lelaina-pierce-reality-bites-1994-mbti-personality-type,1994.0,,110950.0
Vickie Miner,reality bites,ENFP,https://www.personality-database.com/profile/43235/vickie-miner-reality-bites-1994-mbti-personality-type,1994.0,,110950.0
Troy Dyer,reality bites,ENTP,https://www.personality-database.com/profile/43233/troy-dyer-reality-bites-1994-mbti-personality-type,1994.0,,110950.0
Michael Grates,reality bites,ESFJ,https://www.personality-database.com/profile/43234/michael-grates-reality-bites-1994-mbti-personality-type,1994.0,,110950.0
Sammy Gray,reality bites,ISFP,https://www.personality-database.com/profile/63658/sammy-gray-reality-bites-1994-mbti-personality-type,1994.0,,110950.0
Susan Vance,bringing up baby,ENFP,https://www.personality-database.com/profile/35514/susan-vance-bringing-up-baby-1938-mbti-personality-type,1938.0,,29947.0
Elizabeth Carlton Random,bringing up baby,ESTJ,https://www.personality-database.com/profile/335382/elizabeth-carlton-random-bringing-up-baby-1938-mbti-personality-type,1938.0,,29947.0
Dr.David Huxley,bringing up baby,ISTJ,https://www.personality-database.com/profile/35515/drdavid-huxley-bringing-up-baby-1938-mbti-personality-type,1938.0,,29947.0
Estee,mid90s,ENFP,https://www.personality-database.com/profile/32073/estee-mid90s-2018-mbti-personality-type,2018.0,,5613484.0
F*cksh*t,mid90s,ESTP,https://www.personality-database.com/profile/32187/fcksht-mid90s-2018-mbti-personality-type,2018.0,,5613484.0
Fourth Grade,mid90s,INFP,https://www.personality-database.com/profile/32071/fourth-grade-mid90s-2018-mbti-personality-type,2018.0,,5613484.0
Stevie,mid90s,ISFP,https://www.personality-database.com/profile/32067/stevie-mid90s-2018-mbti-personality-type,2018.0,,5613484.0
Ian,mid90s,ISTP,https://www.personality-database.com/profile/32072/ian-mid90s-2018-mbti-personality-type,2018.0,,5613484.0
Ruben,mid90s,ISTP,https://www.personality-database.com/profile/32070/ruben-mid90s-2018-mbti-personality-type,2018.0,,5613484.0
Gordon Deitrich,v for vendetta,ENFP,https://www.personality-database.com/profile/31457/gordon-deitrich-v-for-vendetta-2005-mbti-personality-type,2005.0,,434409.0
Ruth,v for vendetta,ENFP,https://www.personality-database.com/profile/225423/ruth-v-for-vendetta-2005-mbti-personality-type,2005.0,,434409.0
High Chancellor Sutler,v for vendetta,ESTJ,https://www.personality-database.com/profile/1868/high-chancellor-sutler-v-for-vendetta-2005-mbti-personality-type,2005.0,,434409.0
Creedy,v for vendetta,ESTJ,https://www.personality-database.com/profile/31456/creedy-v-for-vendetta-2005-mbti-personality-type,2005.0,,434409.0
Father Lilliman,v for vendetta,ESTP,https://www.personality-database.com/profile/31460/father-lilliman-v-for-vendetta-2005-mbti-personality-type,2005.0,,434409.0
Lewis Prothero,v for vendetta,ESTP,https://www.personality-database.com/profile/31459/lewis-prothero-v-for-vendetta-2005-mbti-personality-type,2005.0,,434409.0
Valerie Page,v for vendetta,INFJ,https://www.personality-database.com/profile/31458/valerie-page-v-for-vendetta-2005-mbti-personality-type,2005.0,,434409.0
Delia Surridge,v for vendetta,INFJ,https://www.personality-database.com/profile/225418/delia-surridge-v-for-vendetta-2005-mbti-personality-type,2005.0,,434409.0
Dominic Stone,v for vendetta,INFJ,https://www.personality-database.com/profile/149271/dominic-stone-v-for-vendetta-2005-mbti-personality-type,2005.0,,434409.0
Evey Hammond,v for vendetta,INFP,https://www.personality-database.com/profile/1866/evey-hammond-v-for-vendetta-2005-mbti-personality-type,2005.0,,434409.0
V,v for vendetta,INTJ,https://www.personality-database.com/profile/1865/v-v-for-vendetta-2005-mbti-personality-type,2005.0,,434409.0
Eric Finch,v for vendetta,ISTP,https://www.personality-database.com/profile/1867/eric-finch-v-for-vendetta-2005-mbti-personality-type,2005.0,,434409.0
Juliet Hulme,heavenly creatures,ENFP,https://www.personality-database.com/profile/30775/juliet-hulme-heavenly-creatures-1994-mbti-personality-type,1994.0,,110005.0
Pauline Parker,heavenly creatures,INFP,https://www.personality-database.com/profile/30776/pauline-parker-heavenly-creatures-1994-mbti-personality-type,1994.0,,110005.0
Honora Parker,heavenly creatures,ISFJ,https://www.personality-database.com/profile/332158/honora-parker-heavenly-creatures-1994-mbti-personality-type,1994.0,,110005.0
John,heavenly creatures,ISFP,https://www.personality-database.com/profile/332159/john-heavenly-creatures-1994-mbti-personality-type,1994.0,,110005.0
Lieutenant John J. Dunbar / Dances with Wolves,dances with wolves,ENFP,https://www.personality-database.com/profile/27672/lieutenant-john-j-dunbar-dances-with-wolves-dances-with-wolves-1990-mbti-personality-type,1990.0,,99348.0
Wind In His Hair,dances with wolves,ESTJ,https://www.personality-database.com/profile/27674/wind-in-his-hair-dances-with-wolves-1990-mbti-personality-type,1990.0,,99348.0
Timmons,dances with wolves,ESTP,https://www.personality-database.com/profile/417188/timmons-dances-with-wolves-1990-mbti-personality-type,1990.0,,99348.0
Kicking Bird,dances with wolves,INFJ,https://www.personality-database.com/profile/27673/kicking-bird-dances-with-wolves-1990-mbti-personality-type,1990.0,,99348.0
Two Socks,dances with wolves,INFJ,https://www.personality-database.com/profile/411057/two-socks-dances-with-wolves-1990-mbti-personality-type,1990.0,,99348.0
Stands With A Fist,dances with wolves,INFP,https://www.personality-database.com/profile/27675/stands-with-a-fist-dances-with-wolves-1990-mbti-personality-type,1990.0,,99348.0
Smiles A Lot,dances with wolves,INFP,https://www.personality-database.com/profile/53973/smiles-a-lot-dances-with-wolves-1990-mbti-personality-type,1990.0,,99348.0
Chief Ten Bears,dances with wolves,ISTJ,https://www.personality-database.com/profile/27676/chief-ten-bears-dances-with-wolves-1990-mbti-personality-type,1990.0,,99348.0
Buck Russell,uncle buck,ENFP,https://www.personality-database.com/profile/26503/buck-russell-uncle-buck-1989-mbti-personality-type,1989.0,,98554.0
Marcie,uncle buck,ESFJ,https://www.personality-database.com/profile/331627/marcie-uncle-buck-1989-mbti-personality-type,1989.0,,98554.0
Chanice Kobolowski,uncle buck,ESFJ,https://www.personality-database.com/profile/102754/chanice-kobolowski-uncle-buck-1989-mbti-personality-type,1989.0,,98554.0
Pal,uncle buck,ESFP,https://www.personality-database.com/profile/331623/pal-uncle-buck-1989-mbti-personality-type,1989.0,,98554.0
Bug,uncle buck,ESTP,https://www.personality-database.com/profile/26507/bug-uncle-buck-1989-mbti-personality-type,1989.0,,98554.0
Maizy Russell,uncle buck,INFP,https://www.personality-database.com/profile/26506/maizy-russell-uncle-buck-1989-mbti-personality-type,1989.0,,98554.0
Cindy Russell,uncle buck,INTJ,https://www.personality-database.com/profile/102753/cindy-russell-uncle-buck-1989-mbti-personality-type,1989.0,,98554.0
Bob Russell,uncle buck,ISFJ,https://www.personality-database.com/profile/102752/bob-russell-uncle-buck-1989-mbti-personality-type,1989.0,,98554.0
