character,movie,mbti,href,year,id
Chris Nielsen,what dreams may come,ENFJ,https://www.personality-database.com/profile/495115/chris-nielsen-what-dreams-may-come-mbti-personality-type,1998.0,120889.0
The Tracker,what dreams may come,INTJ,https://www.personality-database.com/profile/1598786/the-tracker-what-dreams-may-come-mbti-personality-type,1998.0,120889.0
Ian Nielsen/Albert,what dreams may come,ISFJ,https://www.personality-database.com/profile/495118/ian-nielsenalbert-what-dreams-may-come-mbti-personality-type,1998.0,120889.0
Marie Nielsen/Leona,what dreams may come,ISFP,https://www.personality-database.com/profile/495117/marie-nielsenleona-what-dreams-may-come-mbti-personality-type,1998.0,120889.0
Khatana,rockstar,ENFJ,https://www.personality-database.com/profile/481206/khatana-rockstar-2011-mbti-personality-type,2011.0,1839596.0
Charles Van Doren,quiz show,ENFJ,https://www.personality-database.com/profile/477847/charles-van-doren-quiz-show-1994-mbti-personality-type,1994.0,110932.0
Herbert Stempel,quiz show,INTP,https://www.personality-database.com/profile/585646/herbert-stempel-quiz-show-1994-mbti-personality-type,1994.0,110932.0
Eli Porter,children of the corn,ENFJ,https://www.personality-database.com/profile/475520/eli-porter-children-of-the-corn-1984-mbti-personality-type,1984.0,87050.0
Micah,children of the corn,ENTJ,https://www.personality-database.com/profile/475518/micah-children-of-the-corn-1984-mbti-personality-type,1984.0,87050.0
Burt Stanton,children of the corn,ESTJ,https://www.personality-database.com/profile/137272/burt-stanton-children-of-the-corn-1984-mbti-personality-type,1984.0,87050.0
Malachai Boardman,children of the corn,ESTJ,https://www.personality-database.com/profile/137271/malachai-boardman-children-of-the-corn-1984-mbti-personality-type,1984.0,87050.0
Vicky Baxter,children of the corn,INFJ,https://www.personality-database.com/profile/137273/vicky-baxter-children-of-the-corn-1984-mbti-personality-type,1984.0,87050.0
Isaac Chroner,children of the corn,INTJ,https://www.personality-database.com/profile/137270/isaac-chroner-children-of-the-corn-1984-mbti-personality-type,1984.0,87050.0
Brian McCaffrey,backdraft,ENFJ,https://www.personality-database.com/profile/474103/brian-mccaffrey-backdraft-1991-mbti-personality-type,1991.0,101393.0
Donald Rimgale,backdraft,ENTJ,https://www.personality-database.com/profile/474104/donald-rimgale-backdraft-1991-mbti-personality-type,1991.0,101393.0
Helen McCaffrey,backdraft,ESFJ,https://www.personality-database.com/profile/474105/helen-mccaffrey-backdraft-1991-mbti-personality-type,1991.0,101393.0
Stephen McCaffrey,backdraft,ISTJ,https://www.personality-database.com/profile/474102/stephen-mccaffrey-backdraft-1991-mbti-personality-type,1991.0,101393.0
Thomas Wayne,the dark knight,ENFJ,https://www.personality-database.com/profile/473583/thomas-wayne-the-dark-knight-mbti-personality-type,2008.0,468569.0
Carmine Falcone,the dark knight,ENTJ,https://www.personality-database.com/profile/482450/carmine-falcone-the-dark-knight-mbti-personality-type,2008.0,468569.0
Bruce Wayne (Public Persona),the dark knight,ENTJ,https://www.personality-database.com/profile/479356/bruce-wayne-public-persona-the-dark-knight-mbti-personality-type,2008.0,468569.0
Arkham Prisoner,the dark knight,ENTP,https://www.personality-database.com/profile/517423/arkham-prisoner-the-dark-knight-mbti-personality-type,2008.0,468569.0
Salvatore Maroni,the dark knight,ESTJ,https://www.personality-database.com/profile/482451/salvatore-maroni-the-dark-knight-mbti-personality-type,2008.0,468569.0
Roman Sionis,the dark knight,ESTP,https://www.personality-database.com/profile/482452/roman-sionis-the-dark-knight-mbti-personality-type,2008.0,468569.0
Catwoman (archetype),the dark knight,ESTP,https://www.personality-database.com/profile/482444/catwoman-archetype-the-dark-knight-mbti-personality-type,2008.0,468569.0
Ra‘s Al Ghul,the dark knight,INFJ,https://www.personality-database.com/profile/473572/ras-al-ghul-the-dark-knight-mbti-personality-type,2008.0,468569.0
Batman „Bruce Wayne“,the dark knight,INTJ,https://www.personality-database.com/profile/473570/batman-bruce-wayne-the-dark-knight-mbti-personality-type,2008.0,468569.0
Alberto Falcone,the dark knight,ISFJ,https://www.personality-database.com/profile/482453/alberto-falcone-the-dark-knight-mbti-personality-type,2008.0,468569.0
Alfred J. Pennyworth,the dark knight,ISFJ,https://www.personality-database.com/profile/473571/alfred-j-pennyworth-the-dark-knight-mbti-personality-type,2008.0,468569.0
Shiva,the dark knight,ISTP,https://www.personality-database.com/profile/473588/shiva-the-dark-knight-mbti-personality-type,2008.0,468569.0
Slade Wilson „Deathstroke“,the dark knight,ISTP,https://www.personality-database.com/profile/473573/slade-wilson-deathstroke-the-dark-knight-mbti-personality-type,2008.0,468569.0
Beast,the hills have eyes,ENFJ,https://www.personality-database.com/profile/472949/beast-the-hills-have-eyes-1977-mbti-personality-type,1977.0,77681.0
Beast,the hills have eyes,ENFJ,https://www.personality-database.com/profile/472949/beast-the-hills-have-eyes-1977-mbti-personality-type,2006.0,454841.0
Mercury,the hills have eyes,ENFP,https://www.personality-database.com/profile/472954/mercury-the-hills-have-eyes-1977-mbti-personality-type,1977.0,77681.0
Mercury,the hills have eyes,ENFP,https://www.personality-database.com/profile/472954/mercury-the-hills-have-eyes-1977-mbti-personality-type,2006.0,454841.0
Brenda,the hills have eyes,ENFP,https://www.personality-database.com/profile/23039/brenda-the-hills-have-eyes-2006-mbti-personality-type,1977.0,77681.0
Brenda,the hills have eyes,ENFP,https://www.personality-database.com/profile/23039/brenda-the-hills-have-eyes-2006-mbti-personality-type,2006.0,454841.0
Ethel Carter,the hills have eyes,ESFJ,https://www.personality-database.com/profile/1582209/ethel-carter-the-hills-have-eyes-1977-mbti-personality-type,1977.0,77681.0
Ethel Carter,the hills have eyes,ESFJ,https://www.personality-database.com/profile/1582209/ethel-carter-the-hills-have-eyes-1977-mbti-personality-type,2006.0,454841.0
Big Mama,the hills have eyes,ESFJ,https://www.personality-database.com/profile/677218/big-mama-the-hills-have-eyes-2006-mbti-personality-type,1977.0,77681.0
Big Mama,the hills have eyes,ESFJ,https://www.personality-database.com/profile/677218/big-mama-the-hills-have-eyes-2006-mbti-personality-type,2006.0,454841.0
Brenda Carter,the hills have eyes,ESFJ,https://www.personality-database.com/profile/472948/brenda-carter-the-hills-have-eyes-1977-mbti-personality-type,1977.0,77681.0
Brenda Carter,the hills have eyes,ESFJ,https://www.personality-database.com/profile/472948/brenda-carter-the-hills-have-eyes-1977-mbti-personality-type,2006.0,454841.0
Papa Jupiter,the hills have eyes,ESTJ,https://www.personality-database.com/profile/472958/papa-jupiter-the-hills-have-eyes-1977-mbti-personality-type,1977.0,77681.0
Papa Jupiter,the hills have eyes,ESTJ,https://www.personality-database.com/profile/472958/papa-jupiter-the-hills-have-eyes-1977-mbti-personality-type,2006.0,454841.0
Mama,the hills have eyes,ESTJ,https://www.personality-database.com/profile/472957/mama-the-hills-have-eyes-1977-mbti-personality-type,1977.0,77681.0
Mama,the hills have eyes,ESTJ,https://www.personality-database.com/profile/472957/mama-the-hills-have-eyes-1977-mbti-personality-type,2006.0,454841.0
Big Bob Carter,the hills have eyes,ESTP,https://www.personality-database.com/profile/1582212/big-bob-carter-the-hills-have-eyes-1977-mbti-personality-type,1977.0,77681.0
Big Bob Carter,the hills have eyes,ESTP,https://www.personality-database.com/profile/1582212/big-bob-carter-the-hills-have-eyes-1977-mbti-personality-type,2006.0,454841.0
Lizard,the hills have eyes,ESTP,https://www.personality-database.com/profile/677201/lizard-the-hills-have-eyes-2006-mbti-personality-type,1977.0,77681.0
Lizard,the hills have eyes,ESTP,https://www.personality-database.com/profile/677201/lizard-the-hills-have-eyes-2006-mbti-personality-type,2006.0,454841.0
Mars,the hills have eyes,ESTP,https://www.personality-database.com/profile/472953/mars-the-hills-have-eyes-1977-mbti-personality-type,1977.0,77681.0
Mars,the hills have eyes,ESTP,https://www.personality-database.com/profile/472953/mars-the-hills-have-eyes-1977-mbti-personality-type,2006.0,454841.0
Ruby,the hills have eyes,INFP,https://www.personality-database.com/profile/472950/ruby-the-hills-have-eyes-1977-mbti-personality-type,1977.0,77681.0
Ruby,the hills have eyes,INFP,https://www.personality-database.com/profile/472950/ruby-the-hills-have-eyes-1977-mbti-personality-type,2006.0,454841.0
Bobby,the hills have eyes,INTP,https://www.personality-database.com/profile/23038/bobby-the-hills-have-eyes-2006-mbti-personality-type,1977.0,77681.0
Bobby,the hills have eyes,INTP,https://www.personality-database.com/profile/23038/bobby-the-hills-have-eyes-2006-mbti-personality-type,2006.0,454841.0
Doug,the hills have eyes,INTP,https://www.personality-database.com/profile/23036/doug-the-hills-have-eyes-2006-mbti-personality-type,1977.0,77681.0
Doug,the hills have eyes,INTP,https://www.personality-database.com/profile/23036/doug-the-hills-have-eyes-2006-mbti-personality-type,2006.0,454841.0
Lynn,the hills have eyes,ISFJ,https://www.personality-database.com/profile/23041/lynn-the-hills-have-eyes-2006-mbti-personality-type,1977.0,77681.0
Lynn,the hills have eyes,ISFJ,https://www.personality-database.com/profile/23041/lynn-the-hills-have-eyes-2006-mbti-personality-type,2006.0,454841.0
Pluto,the hills have eyes,ISFP,https://www.personality-database.com/profile/677197/pluto-the-hills-have-eyes-2006-mbti-personality-type,1977.0,77681.0
Pluto,the hills have eyes,ISFP,https://www.personality-database.com/profile/677197/pluto-the-hills-have-eyes-2006-mbti-personality-type,2006.0,454841.0
Bobby Carter,the hills have eyes,ISFP,https://www.personality-database.com/profile/472947/bobby-carter-the-hills-have-eyes-1977-mbti-personality-type,1977.0,77681.0
Bobby Carter,the hills have eyes,ISFP,https://www.personality-database.com/profile/472947/bobby-carter-the-hills-have-eyes-1977-mbti-personality-type,2006.0,454841.0
Big Brain,the hills have eyes,ISTJ,https://www.personality-database.com/profile/677209/big-brain-the-hills-have-eyes-2006-mbti-personality-type,1977.0,77681.0
Big Brain,the hills have eyes,ISTJ,https://www.personality-database.com/profile/677209/big-brain-the-hills-have-eyes-2006-mbti-personality-type,2006.0,454841.0
Papa Jupiter,the hills have eyes,ISTP,https://www.personality-database.com/profile/677219/papa-jupiter-the-hills-have-eyes-2006-mbti-personality-type,1977.0,77681.0
Papa Jupiter,the hills have eyes,ISTP,https://www.personality-database.com/profile/677219/papa-jupiter-the-hills-have-eyes-2006-mbti-personality-type,2006.0,454841.0
Pluto,the hills have eyes,ISTP,https://www.personality-database.com/profile/472955/pluto-the-hills-have-eyes-1977-mbti-personality-type,1977.0,77681.0
Pluto,the hills have eyes,ISTP,https://www.personality-database.com/profile/472955/pluto-the-hills-have-eyes-1977-mbti-personality-type,2006.0,454841.0
Big Bob,the hills have eyes,ISTP,https://www.personality-database.com/profile/23037/big-bob-the-hills-have-eyes-2006-mbti-personality-type,1977.0,77681.0
Big Bob,the hills have eyes,ISTP,https://www.personality-database.com/profile/23037/big-bob-the-hills-have-eyes-2006-mbti-personality-type,2006.0,454841.0
Zeena Krumbein,nightmare alley,ENFJ,https://www.personality-database.com/profile/467941/zeena-krumbein-nightmare-alley-2021-mbti-personality-type,2021.0,7740496.0
Lilith Ritter,nightmare alley,ENTJ,https://www.personality-database.com/profile/121027/lilith-ritter-nightmare-alley-2021-mbti-personality-type,2021.0,7740496.0
"Stanton ""Stan"" Carlisle",nightmare alley,ENTP,https://www.personality-database.com/profile/121025/stanton-stan-carlisle-nightmare-alley-2021-mbti-personality-type,2021.0,7740496.0
Clem Hoately,nightmare alley,ESTJ,https://www.personality-database.com/profile/121028/clem-hoately-nightmare-alley-2021-mbti-personality-type,2021.0,7740496.0
"Stanton ""Stan"" Carlisle",nightmare alley,ESTP,https://www.personality-database.com/profile/347452/stanton-stan-carlisle-nightmare-alley-mbti-personality-type,2021.0,7740496.0
Molly,nightmare alley,INFP,https://www.personality-database.com/profile/121026/molly-nightmare-alley-2021-mbti-personality-type,2021.0,7740496.0
L'uomo sessuale...,nightmare alley,ISFP,https://www.personality-database.com/profile/490120/luomo-sessuale-nightmare-alley-2021-mbti-personality-type,2021.0,7740496.0
Jerry,youth in revolt,ENFJ,https://www.personality-database.com/profile/454931/jerry-youth-in-revolt-mbti-personality-type,2009.0,403702.0
François Dillinger,youth in revolt,ENTJ,https://www.personality-database.com/profile/454927/franois-dillinger-youth-in-revolt-mbti-personality-type,2009.0,403702.0
Paul Saunders,youth in revolt,ESTP,https://www.personality-database.com/profile/454929/paul-saunders-youth-in-revolt-mbti-personality-type,2009.0,403702.0
Nick Twisp,youth in revolt,INFJ,https://www.personality-database.com/profile/454926/nick-twisp-youth-in-revolt-mbti-personality-type,2009.0,403702.0
"Ricky ""Jupe"" Park",nope,ENFJ,https://www.personality-database.com/profile/453127/ricky-jupe-park-nope-2022-mbti-personality-type,2022.0,10954984.0
Angel Torres,nope,ENFP,https://www.personality-database.com/profile/529746/angel-torres-nope-2022-mbti-personality-type,2022.0,10954984.0
Emerald “Em” Haywood,nope,ESFP,https://www.personality-database.com/profile/453126/emerald-em-haywood-nope-2022-mbti-personality-type,2022.0,10954984.0
Jean Jacket,nope,ESFP,https://www.personality-database.com/profile/530972/jean-jacket-nope-2022-mbti-personality-type,2022.0,10954984.0
Bonnie Clayton,nope,ESFP,https://www.personality-database.com/profile/468257/bonnie-clayton-nope-2022-mbti-personality-type,2022.0,10954984.0
Otis Haywood Sr,nope,ESTP,https://www.personality-database.com/profile/525080/otis-haywood-sr-nope-2022-mbti-personality-type,2022.0,10954984.0
Antlers Holst,nope,INTJ,https://www.personality-database.com/profile/530795/antlers-holst-nope-2022-mbti-personality-type,2022.0,10954984.0
Kevin,nope,ISFJ,https://www.personality-database.com/profile/468256/kevin-nope-2022-mbti-personality-type,2022.0,10954984.0
Gordy,nope,ISFP,https://www.personality-database.com/profile/529596/gordy-nope-2022-mbti-personality-type,2022.0,10954984.0
Otis “OJ” Haywood Jr.,nope,ISTP,https://www.personality-database.com/profile/453125/otis-oj-haywood-jr-nope-2022-mbti-personality-type,2022.0,10954984.0
A.L.,meatballs,ENFJ,https://www.personality-database.com/profile/452963/al-meatballs-1979-mbti-personality-type,1979.0,79540.0
Jody,meatballs,ENFP,https://www.personality-database.com/profile/452976/jody-meatballs-1979-mbti-personality-type,1979.0,79540.0
"Larry ""Fink"" Finkelstein",meatballs,ENTP,https://www.personality-database.com/profile/452960/larry-fink-finkelstein-meatballs-1979-mbti-personality-type,1979.0,79540.0
